,Country,Rank,Score,Year,Life Expectancy,Trust in the gov,Economy strength,Generosity,Perceived freedom,Family,ISO
562,Bosnia and Herzegovina,93,5.129,2018,77.9090588235294,0.0,0.43654580152671757,0.36120401337792646,0.3867403314917128,0.6557177615571776,BIH
563,Mongolia,94,5.125,2018,72.61282352941177,0.0700218818380744,0.4360687022900763,0.4230769230769231,0.5455801104972376,0.9227493917274939,MNG
564,Vietnam,95,5.103,2018,76.28835294117647,0.17286652078774617,0.34112595419847325,0.29598662207357856,0.8535911602209945,0.8302919708029197,VNM
565,Indonesia,96,5.093,2018,71.0789411764706,0.039387308533916844,0.428912213740458,0.8093645484949833,0.7430939226519337,0.739051094890511,IDN
566,Bhutan,97,5.082,2018,71.22364705882353,0.3741794310722101,0.3797709923664122,0.6086956521739131,0.7472375690607735,0.8120437956204379,BTN
567,Somalia,98,4.982,2018,59.299882352941175,0.6170678336980305,0.0,0.3979933110367893,0.9309392265193371,0.43309002433090027,SOM
568,Cameroon,99,4.975,2018,61.23894117647059,0.09409190371991247,0.25524809160305345,0.3060200668896321,0.6270718232044199,0.5419708029197081,CMR
569,Bulgaria,100,4.933,2018,76.57776470588234,0.019693654266958422,0.5028625954198473,0.10702341137123747,0.4958563535911602,0.9215328467153284,BGR
570,Nepal,101,4.88,2018,71.57094117647058,0.17067833698030635,0.20276717557251908,0.5050167224080268,0.7265193370165747,0.7469586374695864,NPL
571,Venezuela,102,4.806,2018,74.986,0.11378555798687089,0.4751908396946565,0.09364548494983278,0.18370165745856354,0.8935523114355232,VEN
572,Gabon,103,4.758,2018,67.66388235294117,0.11378555798687089,0.49427480916030536,0.053511705685618735,0.4917127071823204,0.708029197080292,GAB
573,Palestinian Territories,104,4.743,2018,73.39423529411765,0.16630196936542668,0.3062977099236641,0.14381270903010032,0.3674033149171271,0.7402676399026765,
574,South Africa,105,4.724,2018,65.52223529411765,0.12253829321663019,0.44847328244274803,0.17224080267558528,0.7127071823204421,0.8576642335766423,ZAF
575,Iran,106,4.707,2018,75.97,0.28227571115973743,0.5052480916030534,0.471571906354515,0.6339779005524863,0.4689781021897811,
576,Ivory Coast,107,4.671,2018,58.286941176470584,0.22538293216630195,0.2581106870229008,0.24414715719063546,0.6450276243093923,0.5304136253041363,CIV
577,Ghana,108,4.657,2018,65.72482352941176,0.06345733041575492,0.282442748091603,0.35451505016722407,0.6892265193370166,0.5450121654501217,GHA
578,Senegal,109,4.631,2018,68.50317647058823,0.17943107221006566,0.20467557251908397,0.2307692307692308,0.5607734806629835,0.679440389294404,SEN
579,Laos,110,4.623,2018,68.73470588235294,0.3807439824945295,0.34351145038167935,0.38461538461538464,0.8646408839779006,0.6289537712895378,
580,Tunisia,111,4.592,2018,75.9410588235294,0.13785557986870897,0.4293893129770992,0.06688963210702342,0.3743093922651934,0.551094890510949,TUN
581,Albania,112,4.586,2018,78.83517647058824,0.0700218818380744,0.43702290076335876,0.2491638795986622,0.5787292817679558,0.49695863746958635,ALB
582,Sierra Leone,113,4.571,2018,55.97164705882353,0.11597374179431072,0.12213740458015267,0.3979933110367893,0.4903314917127072,0.49452554744525545,SLE
583,Congo (Brazzaville),114,4.559,2018,65.8984705882353,0.1684901531728665,0.325381679389313,0.15217391304347827,0.7099447513812155,0.49330900243309006,
584,Bangladesh,115,4.5,2018,72.72858823529411,0.31509846827133475,0.2538167938931298,0.25585284280936454,0.8011049723756906,0.5170316301703163,BGD
585,Sri Lanka,116,4.471,2018,75.42011764705882,0.10940919037199125,0.43797709923664124,0.5133779264214047,0.8080110497237569,0.7992700729927008,LKA
586,Iraq,117,4.456,2018,71.48411764705882,0.20787746170678337,0.4818702290076336,0.24749163879598662,0.4198895027624309,0.5906326034063261,IRQ
587,Mali,118,4.447,2018,60.37070588235294,0.12253829321663019,0.1765267175572519,0.2324414715719064,0.5069060773480663,0.7500000000000001,MLI
588,Namibia,119,4.441,2018,66.53517647058823,0.1400437636761488,0.41698473282442744,0.08528428093645485,0.7168508287292819,0.7791970802919708,NAM
589,Cambodia,120,4.433,2018,69.19776470588235,0.1422319474835886,0.2619274809160305,0.4280936454849499,0.9613259668508287,0.661800486618005,KHM
590,Burkina Faso,121,4.424,2018,63.32270588235294,0.2800875273522976,0.1498091603053435,0.2926421404682274,0.430939226519337,0.6672749391727494,BFA
591,Egypt,122,4.419,2018,71.97611764705883,0.23413566739606126,0.4222328244274809,0.15384615384615385,0.430939226519337,0.6234793187347931,EGY
592,Mozambique,123,4.417,2018,60.97847058823529,0.34573304157549234,0.09446564885496184,0.34448160535117056,0.7334254143646409,0.5486618004866181,MOZ
593,Kenya,124,4.41,2018,69.11094117647059,0.12035010940919037,0.23520992366412213,0.588628762541806,0.6961325966850829,0.637469586374696,KEN
594,Zambia,125,4.377,2018,64.50929411764706,0.17943107221006566,0.2681297709923664,0.3695652173913044,0.6947513812154696,0.6368613138686131,ZMB
595,Mauritania,126,4.356,2018,64.42247058823529,0.2035010940919037,0.2657442748091603,0.22408026755852845,0.17817679558011051,0.7572992700729928,MRT
596,Ethiopia,127,4.35,2018,67.28764705882352,0.3194748358862144,0.14694656488549618,0.3678929765886288,0.6243093922651934,0.5778588807785888,ETH
597,Georgia,128,4.34,2018,74.58082352941176,0.47045951859956237,0.4069656488549618,0.06354515050167224,0.5179558011049724,0.36009732360097324,GEO
598,Armenia,129,4.321,2018,75.2464705882353,0.061269146608315096,0.3893129770992366,0.12876254180602006,0.35911602209944754,0.6021897810218978,ARM
599,Myanmar,130,4.308,2018,68.38741176470589,0.3894967177242888,0.325381679389313,1.0,0.8011049723756906,0.7141119221411192,MMR
600,Chad,131,4.301,2018,57.505529411764705,0.13129102844638948,0.17080152671755724,0.30267558528428096,0.2610497237569061,0.5517031630170317,TCD
601,Congo (Kinshasa),132,4.245,2018,61.87564705882353,0.11378555798687089,0.032919847328244274,0.3294314381270903,0.430939226519337,0.6909975669099756,
602,India,133,4.19,2018,70.00811764705882,0.2035010940919037,0.3439885496183206,0.28762541806020064,0.7444751381215471,0.45437956204379565,IND
603,Niger,134,4.166,2018,62.36764705882353,0.21663019693654267,0.0625,0.2926421404682274,0.5386740331491713,0.5273722627737226,NER
604,Uganda,135,4.161,2018,62.83070588235294,0.1334792122538293,0.15362595419847327,0.43311036789297663,0.6215469613259669,0.6630170316301705,UGA
605,Benin,136,4.141,2018,62.917529411764704,0.14660831509846828,0.18034351145038166,0.27257525083612044,0.6077348066298343,0.22627737226277372,BEN
606,Sudan,137,4.139,2018,65.00129411764706,0.17943107221006566,0.2886450381679389,0.22408026755852845,0.022099447513812157,0.7542579075425792,SDN
607,Ukraine,138,4.103,2018,73.59682352941176,0.024070021881838072,0.37833969465648853,0.31270903010033446,0.22513812154696133,0.8594890510948906,UKR
608,Togo,139,3.999,2018,63.29376470588235,0.2210065645514223,0.12356870229007634,0.26421404682274247,0.5994475138121547,0.28832116788321166,TGO
609,Guinea,140,3.964,2018,62.07823529411765,0.20568927789934355,0.16412213740458012,0.3093645484949833,0.5441988950276243,0.4817518248175183,GIN
610,Lesotho,141,3.808,2018,58.257999999999996,0.24507658643326038,0.22519083969465647,0.1939799331103679,0.5842541436464088,0.739051094890511,LSO
611,Angola,142,3.795,2018,63.75682352941176,0.1334792122538293,0.34828244274809156,0.13210702341137123,0.0,0.6843065693430658,AGO
612,Madagascar,143,3.774,2018,67.606,0.10722100656455143,0.125,0.2591973244147157,0.3052486187845304,0.5523114355231145,MDG
613,Zimbabwe,144,3.692,2018,63.14905882352941,0.21663019693654267,0.17032442748091603,0.22073578595317728,0.5607734806629835,0.6654501216545013,ZWE
614,Afghanistan,145,3.632,2018,63.35164705882353,0.07877461706783369,0.1583969465648855,0.3193979933110368,0.11740331491712708,0.3266423357664234,AFG
615,Botswana,146,3.59,2018,68.04011764705882,0.20131291028446388,0.4852099236641221,0.07023411371237459,0.7693370165745858,0.7141119221411192,BWA
616,Malawi,147,3.587,2018,64.82764705882353,0.175054704595186,0.08874045801526717,0.3511705685618729,0.7334254143646409,0.3290754257907543,MWI
617,Haiti,148,3.582,2018,64.33564705882353,0.22757111597374177,0.15028625954198474,0.6555183946488294,0.034530386740331494,0.4343065693430657,HTI
618,Liberia,149,3.495,2018,63.69894117647059,0.06564551422319474,0.03625954198473282,0.34448160535117056,0.5787292817679558,0.5218978102189781,LBR
619,Syria,150,3.462,2018,71.57094117647058,0.31509846827133475,0.3287213740458015,0.6287625418060201,0.12154696132596685,0.232360097323601,
620,Rwanda,151,3.408,2018,67.54811764705883,0.9715536105032823,0.1583969465648855,0.3344481605351171,0.8784530386740332,0.5450121654501217,RWA
621,Yemen,152,3.355,2018,65.8984705882353,0.1400437636761488,0.21087786259541985,0.1387959866220736,0.3370165745856354,0.652676399026764,YEM
622,Tanzania,153,3.303,2018,66.99823529411765,0.212253829321663,0.21708015267175573,0.45150501672240806,0.664364640883978,0.6027980535279805,
623,South Sudan,154,3.254,2018,61.094235294117645,0.23194748358862144,0.16078244274809161,0.37458193979933113,0.1546961325966851,0.36982968369829683,SSD
624,Central African Republic,155,3.083,2018,56.26105882352941,0.08315098468271334,0.011450381679389313,0.3645484949832776,0.4212707182320442,0.0,CAF
625,Burundi,156,2.905,2018,60.16811764705882,0.16630196936542668,0.04341603053435114,0.2491638795986622,0.08977900552486189,0.3813868613138686,BDI
626,Finland,1,7.769,2019,81.2475,0.8675496688741722,0.7957244655581949,0.27031802120141346,0.9445324881141045,0.9772167487684729,FIN
627,Denmark,2,7.6,2019,81.6725,0.9050772626931567,0.8212589073634204,0.44522968197879864,0.9381933438985737,0.9685960591133004,DNK
628,Norway,3,7.554,2019,83.0325,0.7527593818984548,0.8836104513064134,0.47879858657243823,0.9556259904912836,0.9741379310344828,NOR
629,Iceland,4,7.494,2019,82.9475,0.26048565121412803,0.8194774346793349,0.6254416961130742,0.9366085578446909,1.0,ISL
630,Netherlands,5,7.488,2019,81.80000000000001,0.6578366445916114,0.828978622327791,0.568904593639576,0.8827258320126784,0.937192118226601,NLD
631,Switzerland,6,7.48,2019,84.05250000000001,0.7571743929359824,0.8622327790973872,0.4646643109540637,0.9064976228209191,0.939655172413793,CHE
632,Sweden,7,7.343,2019,82.225,0.8233995584988962,0.8236342042755345,0.47173144876325096,0.9096671949286845,0.9156403940886699,SWE
633,New Zealand,8,7.307,2019,82.9475,0.8388520971302428,0.7737529691211401,0.5830388692579506,0.9270998415213946,0.9587438423645319,NZL
634,Canada,9,7.278,2019,83.5,0.6799116997792494,0.8105700712589073,0.5035335689045937,0.9255150554675118,0.9267241379310344,CAN
635,Austria,10,7.246,2019,82.52250000000001,0.4988962472406181,0.8171021377672208,0.43109540636042404,0.8431061806656102,0.9082512315270936,AUT
636,Australia,11,7.228,2019,83.3725,0.640176600441501,0.8147268408551069,0.5865724381625442,0.8827258320126784,0.9532019704433498,AUS
637,Costa Rica,12,7.167,2019,80.27000000000001,0.2052980132450331,0.6140142517814727,0.2544169611307421,0.8843106180665611,0.8873152709359605,CRI
638,Israel,13,7.139,2019,83.07499999999999,0.18101545253863136,0.7577197149643706,0.46113074204947,0.5879556259904912,0.895935960591133,ISR
639,Luxembourg,14,7.09,2019,82.35249999999999,0.6975717439293598,0.9554631828978623,0.3427561837455831,0.8335974643423139,0.9107142857142857,LUX
640,United Kingdom,15,7.054,2019,81.6725,0.6136865342163356,0.7915676959619953,0.6148409893992933,0.7131537242472267,0.9470443349753694,GBR
641,Ireland,16,7.021,2019,81.80000000000001,0.684326710816777,0.890142517814727,0.5265017667844524,0.8177496038034865,0.9562807881773397,IRL
642,Germany,17,6.985,2019,81.28999999999999,0.5849889624724062,0.8153206650831354,0.46113074204947,0.7844690966719493,0.8953201970443349,DEU
643,Belgium,18,6.923,2019,81.2475,0.46357615894039733,0.805225653206651,0.2826855123674912,0.7496038034865292,0.9261083743842364,BEL
644,United States,19,6.892,2019,76.48750000000001,0.282560706401766,0.8509501187648457,0.4946996466431096,0.7194928684627575,0.8971674876847291,USA
645,Czech Republic,20,6.852,2019,78.4425,0.07947019867549668,0.753562945368171,0.08127208480565372,0.7242472266244058,0.9156403940886699,CZE
646,United Arab Emirates,21,6.825,2019,74.405,0.40176600441501104,0.8925178147268408,0.46289752650176685,0.94770206022187,0.8066502463054187,ARE
647,Malta,22,6.726,2019,81.80000000000001,0.3333333333333333,0.7719714964370546,0.6625441696113075,0.8938193343898573,0.9359605911330049,MLT
648,Mexico,23,6.595,2019,75.935,0.16114790286975716,0.6353919239904988,0.13074204946996468,0.6862123613312203,0.814655172413793,MEX
649,France,24,6.592,2019,83.755,0.4039735099337748,0.7862232779097388,0.19611307420494703,0.6909667194928685,0.9064039408866994,FRA
650,Taiwan,25,6.446,2019,78.1875,0.2141280353200883,0.8123515439429929,0.42756183745583043,0.5562599049128367,0.8805418719211822,TWN
651,Chile,26,6.444,2019,78.4425,0.12362030905077262,0.6882422802850356,0.3303886925795053,0.5657686212361331,0.8429802955665024,CHL
652,Guatemala,27,6.436,2019,71.0475,0.17218543046357615,0.4750593824228029,0.3091872791519435,0.8478605388272583,0.7814039408866994,GTM
653,Saudi Arabia,28,6.375,2019,73.13,0.2913907284768212,0.8331353919239906,0.1413427561837456,0.6957210776545166,0.835591133004926,SAU
654,Qatar,29,6.374,2019,76.36,0.3686534216335541,1.0,0.3886925795053004,0.8795562599049129,0.8084975369458127,QAT
655,Spain,30,6.354,2019,84.4775,0.17439293598233996,0.7636579572446557,0.27031802120141346,0.5736925515055468,0.9137931034482758,ESP
656,Panama,31,6.321,2019,78.01750000000001,0.11920529801324503,0.6823040380047506,0.19257950530035337,0.8177496038034865,0.8879310344827586,PAN
657,Brazil,32,6.3,2019,73.42750000000001,0.1898454746136865,0.5961995249406176,0.17491166077738518,0.618066561014263,0.8860837438423645,BRA
658,Uruguay,33,6.293,2019,77.21000000000001,0.3311258278145695,0.6674584323040381,0.22438162544169613,0.8288431061806656,0.9020935960591133,URY
659,Singapore,34,6.262,2019,87.83500000000001,1.0,0.9334916864608077,0.47879858657243823,0.8811410459587956,0.9008620689655172,SGP
660,El Salvador,35,6.253,2019,72.875,0.16335540838852095,0.47149643705463185,0.16431095406360424,0.6814580031695721,0.7647783251231527,SLV
661,Italy,36,6.223,2019,83.5,0.0662251655629139,0.7684085510688836,0.27915194346289757,0.3660855784469097,0.9162561576354679,ITA
662,Bahrain,37,6.199,2019,76.36,0.24282560706401765,0.808788598574822,0.4505300353356891,0.8494453248811411,0.8423645320197044,BHR
663,Slovakia,38,6.198,2019,76.785,0.030905077262693155,0.7399049881235155,0.21378091872791521,0.5293185419968305,0.9261083743842364,SVK
664,Trinidad & Tobago,39,6.192,2019,69.645,0.03532008830022075,0.7309976247030879,0.3268551236749117,0.7749603803486529,0.9094827586206896,
665,Poland,40,6.182,2019,76.9125,0.11037527593818985,0.7161520190023754,0.20671378091872794,0.7654516640253566,0.8854679802955664,POL
666,Uzbekistan,41,6.174,2019,71.4725,0.5298013245033112,0.4423990498812352,0.568904593639576,1.0,0.941502463054187,UZB
667,Lithuania,42,6.149,2019,74.1075,0.09271523178807947,0.7351543942992874,0.07597173144876325,0.4611727416798732,0.9328817733990147,LTU
668,Colombia,43,6.125,2019,75.08500000000001,0.0750551876379691,0.584916864608076,0.17491166077738518,0.7448494453248811,0.8682266009852215,COL
669,Slovenia,44,6.118,2019,79.845,0.12582781456953643,0.7470308788598575,0.2544169611307421,0.8938193343898573,0.9378078817733989,SVN
670,Nicaragua,45,6.105,2019,74.83,0.2803532008830022,0.41211401425178146,0.353356890459364,0.6893819334389857,0.8158866995073891,NIC
671,Kosovo,46,6.1,2019,71.5575,0.013245033112582781,0.5237529691211401,0.46289752650176685,0.7749603803486529,0.7586206896551724,
672,Argentina,47,6.086,2019,76.785,0.11037527593818985,0.6484560570071259,0.11660777385159012,0.7464342313787639,0.8817733990147782,ARG
673,Romania,48,6.07,2019,74.405,0.011037527593818984,0.6900237529691211,0.14664310954063606,0.7321711568938194,0.7586206896551724,ROU
674,Cyprus,49,6.046,2019,83.6275,0.09050772626931568,0.75,0.3356890459363958,0.6434231378763867,0.7530788177339901,CYP
675,Ecuador,50,6.028,2019,76.2325,0.1920529801324503,0.5415676959619953,0.22261484098939932,0.7892234548335975,0.8078817733990148,ECU
676,Kuwait,51,6.021,2019,73.6825,0.2141280353200883,0.8907363420427554,0.2508833922261484,0.7812995245641838,0.8121921182266009,KWT
677,Thailand,52,6.008,2019,74.5325,0.06181015452538631,0.6235154394299288,0.6342756183745584,0.8827258320126784,0.8676108374384236,THA
678,Latvia,53,5.94,2019,73.8525,0.141280353200883,0.7048693586698338,0.13250883392226148,0.41838351822503966,0.9020935960591133,LVA
679,South Korea,54,5.895,2019,83.3725,0.12362030905077262,0.7725653206650831,0.3091872791519435,0.2519809825673534,0.750615763546798,KOR
680,Estonia,55,5.893,2019,76.48750000000001,0.3554083885209713,0.734560570071259,0.18197879858657245,0.7844690966719493,0.9408866995073891,EST
681,Jamaica,56,5.89,2019,74.66,0.06181015452538631,0.49346793349168644,0.18904593639575973,0.7765451664025357,0.9100985221674877,JAM
682,Mauritius,57,5.888,2019,73.2575,0.1324503311258278,0.6650831353919241,0.3798586572438163,0.7892234548335975,0.8633004926108373,MUS
683,Japan,58,5.886,2019,85.58250000000001,0.3090507726269316,0.7880047505938242,0.12190812720848059,0.705229793977813,0.8737684729064039,JPN
684,Honduras,59,5.86,2019,74.5325,0.17218543046357615,0.38123515439429934,0.4346289752650177,0.803486529318542,0.7610837438423644,HND
685,Kazakhstan,60,5.809,2019,70.325,0.2119205298013245,0.6965558194774347,0.2579505300353357,0.6497622820919176,0.9285714285714285,KAZ
686,Bolivia,61,5.779,2019,69.3475,0.141280353200883,0.4608076009501188,0.24204946996466437,0.8098256735340729,0.7444581280788177,BOL
687,Hungary,62,5.758,2019,74.5325,0.044150110375275935,0.7131828978622329,0.14310954063604242,0.31537242472266247,0.8682266009852215,HUN
688,Paraguay,63,5.743,2019,72.36500000000001,0.17660044150110374,0.5077197149643705,0.3250883392226149,0.8145800316957211,0.9082512315270936,PRY
689,Northern Cyprus,64,5.718,2019,83.6275,0.3576158940397351,0.75,0.3374558303886926,0.6608557844690967,0.770935960591133,
690,Peru,65,5.697,2019,75.6375,0.059602649006622516,0.5700712589073634,0.14664310954063606,0.7210776545166403,0.7844827586206896,PER
691,Portugal,66,5.693,2019,81.80000000000001,0.05518763796909493,0.7250593824228029,0.08303886925795054,0.8050713153724247,0.8811576354679803,PRT
692,Pakistan,67,5.653,2019,62.08,0.2163355408388521,0.402019002375297,0.3886925795053004,0.4960380348652932,0.5455665024630542,PAK
693,Russia,68,5.648,2019,70.1975,0.0684326710816777,0.7024940617577198,0.14487632508833925,0.5293185419968305,0.8940886699507389,RUS
694,Philippines,69,5.631,2019,67.265,0.23620309050772625,0.4792161520190024,0.20671378091872794,0.8843106180665611,0.7961822660098521,PHL
695,Serbia,70,5.603,2019,75.6375,0.08609271523178808,0.5961995249406176,0.24204946996466437,0.44690966719492864,0.8516009852216748,SRB
696,Moldova,71,5.529,2019,70.75,0.0,0.40676959619952496,0.3197879858657244,0.38827258320126784,0.8177339901477833,
697,Libya,72,5.525,2019,67.94500000000001,0.3355408388520971,0.6199524940617578,0.23498233215547706,0.6592709984152139,0.8023399014778324,LBY
698,Montenegro,73,5.523,2019,76.36,0.17660044150110374,0.6241092636579573,0.2508833922261484,0.312202852614897,0.8380541871921182,MNE
699,Tajikistan,74,5.467,2019,69.8575,0.3178807947019867,0.2927553444180523,0.4063604240282686,0.6164817749603804,0.6761083743842364,TJK
700,Croatia,75,5.432,2019,78.1875,0.04856512141280353,0.6858669833729216,0.21024734982332158,0.46909667194928684,0.7795566502463054,HRV
701,Hong Kong,76,5.43,2019,87.0275,0.6335540838852096,0.8539192399049881,0.4558303886925796,0.6973058637083993,0.7863300492610836,HKG
702,Dominican Republic,77,5.425,2019,72.45,0.2229580573951435,0.6027315914489311,0.19964664310954067,0.7876386687797148,0.8626847290640394,DOM
703,Bosnia and Herzegovina,78,5.386,2019,75.255,0.013245033112582781,0.5611638954869359,0.4646643109540637,0.3359746434231379,0.7463054187192117,BIH
704,Turkey,79,5.373,2019,73.6825,0.23399558498896245,0.7024940617577198,0.14664310954063606,0.3090332805071315,0.8374384236453202,TUR
705,Malaysia,80,5.339,2019,74.5325,0.052980132450331126,0.7250593824228029,0.4593639575971732,0.8050713153724247,0.7210591133004925,MYS
706,Belarus,81,5.323,2019,72.875,0.3134657836644591,0.6336104513064132,0.16607773851590107,0.37242472266244053,0.9020935960591133,BLR
707,Greece,82,5.287,2019,81.80000000000001,0.0750551876379691,0.7013064133016628,0.0,0.10618066561014264,0.711822660098522,GRC
708,Mongolia,83,5.285,2019,67.69,0.08388520971302428,0.5629453681710214,0.41519434628975266,0.5023771790808241,0.9427339901477831,MNG
709,North Macedonia,84,5.274,2019,74.95750000000001,0.0750551876379691,0.583729216152019,0.3268551236749117,0.5467511885895404,0.7967980295566502,
710,Nigeria,85,5.265,2019,49.755,0.09050772626931568,0.41330166270783847,0.3798586572438163,0.6751188589540412,0.6841133004926108,NGA
711,Kyrgyzstan,86,5.261,2019,70.07,0.050772626931567325,0.3271971496437055,0.5300353356890459,0.8050713153724247,0.8854679802955664,KGZ
712,Turkmenistan,87,5.247,2019,67.265,0.06181015452538631,0.6247030878859858,0.43109540636042404,0.624405705229794,0.9470443349753694,TKM
713,Algeria,88,5.211,2019,72.70500000000001,0.25165562913907286,0.5950118764845606,0.12897526501766785,0.1362916006339144,0.7142857142857142,DZA
714,Morocco,89,5.208,2019,72.5775,0.16777041942604856,0.4756532066508314,0.06360424028268552,0.6624405705229793,0.4815270935960591,MAR
715,Azerbaijan,90,5.208,2019,72.025,0.40176600441501104,0.6193586698337292,0.0618374558303887,0.5562599049128367,0.7062807881773399,AZE
716,Lebanon,91,5.197,2019,73.97999999999999,0.059602649006622516,0.586104513064133,0.2932862190812721,0.34231378763866877,0.7536945812807881,LBN
717,Indonesia,92,5.192,2019,67.3925,0.06181015452538631,0.5528503562945368,0.8798586572438163,0.7781299524564184,0.7407635467980296,IDN
718,China,93,5.191,2019,77.295,0.2207505518763797,0.6110451306413301,0.10247349823321557,0.8256735340729002,0.6927339901477833,CHN
719,Vietnam,94,5.175,2019,75.50999999999999,0.16114790286975716,0.44002375296912116,0.2597173144876325,0.8605388272583202,0.8288177339901478,VNM
720,Bhutan,95,5.082,2019,65.0125,0.3686534216335541,0.4827790973871734,0.6537102473498234,0.7242472266244058,0.813423645320197,BTN
721,Cameroon,96,5.044,2019,53.410000000000004,0.08167770419426047,0.3260095011876485,0.3303886925795053,0.6038034865293186,0.5603448275862069,CMR
722,Bulgaria,97,5.011,2019,73.97999999999999,0.008830022075055188,0.6484560570071259,0.14310954063604242,0.4928684627575277,0.9316502463054186,BGR
723,Ghana,98,4.996,2019,59.9975,0.08830022075055187,0.36282660332541566,0.43286219081272087,0.6038034865293186,0.5344827586206896,GHA
724,Ivory Coast,99,4.944,2019,49.2025,0.1986754966887417,0.3378859857482185,0.2720848056537103,0.5578446909667194,0.4975369458128079,CIV
725,Nepal,100,4.913,2019,68.11500000000001,0.1964679911699779,0.2648456057007126,0.5035335689045937,0.6957210776545166,0.7549261083743841,NPL
726,Jordan,101,4.906,2019,73.97999999999999,0.2869757174392936,0.4970308788598575,0.1943462897526502,0.606973058637084,0.7543103448275862,JOR
727,Benin,102,4.883,2019,56.215,0.18101545253863136,0.23337292161520193,0.3091872791519435,0.5530903328050712,0.2690886699507389,BEN
728,Congo (Brazzaville),103,4.812,2019,60.932500000000005,0.2052980132450331,0.39964370546318295,0.1855123674911661,0.589540412044374,0.4919950738916256,
729,Gabon,104,4.799,2019,63.61,0.12141280353200883,0.6276722090261283,0.07597173144876325,0.4675118858954041,0.728448275862069,GAB
730,Laos,105,4.796,2019,62.760000000000005,0.3620309050772627,0.45368171021377673,0.4699646643109541,0.866877971473851,0.6342364532019704,
731,South Africa,106,4.722,2019,59.275,0.12141280353200883,0.5700712589073634,0.2296819787985866,0.6164817749603804,0.8318965517241379,ZAF
732,Albania,107,4.719,2019,76.48750000000001,0.059602649006622516,0.5623515439429929,0.31448763250883394,0.606973058637084,0.522167487684729,ALB
733,Venezuela,108,4.707,2019,73.555,0.10375275938189846,0.5700712589073634,0.11307420494699648,0.24405705229793978,0.8786945812807881,VEN
734,Cambodia,109,4.7,2019,66.415,0.1368653421633554,0.340855106888361,0.40989399293286227,0.96513470681458,0.6908866995073892,KHM
735,Palestinian Territories,110,4.696,2019,67.9025,0.1456953642384106,0.39014251781472686,0.18197879858657245,0.35657686212361334,0.7678571428571429,
736,Senegal,111,4.681,2019,63.61,0.15894039735099336,0.2672209026128266,0.27031802120141346,0.4627575277337559,0.6982758620689654,SEN
737,Somalia,112,4.668,2019,50.7325,0.5960264900662252,0.0,0.42932862190812726,0.8858954041204438,0.4298029556650246,SOM
738,Namibia,113,4.639,2019,59.615,0.12362030905077262,0.5219714964370546,0.1236749116607774,0.6354992076069731,0.8084975369458127,NAM
739,Niger,114,4.628,2019,54.8975,0.22516556291390727,0.0819477434679335,0.33215547703180215,0.5039619651347068,0.4766009852216749,NER
740,Burkina Faso,115,4.587,2019,55.4925,0.24944812362030905,0.1965558194774347,0.3127208480565371,0.4041204437400951,0.6502463054187192,BFA
741,Armenia,116,4.559,2019,73.97999999999999,0.141280353200883,0.504750593824228,0.1678445229681979,0.4484944532488114,0.6496305418719212,ARM
742,Iran,117,4.548,2019,72.70500000000001,0.2759381898454746,0.653206650831354,0.4770318021201414,0.48335974643423135,0.5184729064039408,
743,Guinea,118,4.534,2019,55.28,0.1898454746136865,0.22565320665083136,0.3657243816254417,0.526148969889065,0.5104679802955664,GIN
744,Georgia,119,4.519,2019,71.30250000000001,0.3620309050772627,0.5261282660332541,0.07597173144876325,0.5483359746434231,0.41009852216748766,GEO
745,Gambia,120,4.516,2019,57.5325,0.3686534216335541,0.1828978622327791,0.47526501766784457,0.6053882725832013,0.5782019704433496,GMB
746,Kenya,121,4.509,2019,64.035,0.11699779249448122,0.30403800475059384,0.657243816254417,0.6830427892234548,0.605295566502463,KEN
747,Mauritania,122,4.49,2019,60.125,0.19426048565121412,0.338479809976247,0.1872791519434629,0.10459587955625992,0.7185960591133005,MRT
748,Mozambique,123,4.466,2019,55.917500000000004,0.304635761589404,0.12114014251781473,0.34805653710247353,0.7828843106180665,0.6071428571428571,MOZ
749,Tunisia,124,4.461,2019,73.97999999999999,0.12141280353200883,0.5469121140142518,0.10424028268551237,0.26465927099841524,0.6157635467980295,TUN
750,Bangladesh,125,4.456,2019,70.07,0.3156732891832229,0.33372921615201906,0.2932862190812721,0.8351822503961965,0.5714285714285714,BGD
751,Iraq,126,4.437,2019,63.7375,0.1964679911699779,0.6193586698337292,0.26148409893992935,0.3819334389857369,0.603448275862069,IRQ
752,Congo (Kinshasa),127,4.418,2019,54.515,0.11699779249448122,0.05581947743467934,0.3745583038869258,0.4263074484944533,0.6927339901477833,
753,Mali,128,4.39,2019,52.432500000000005,0.11479028697571743,0.22862232779097388,0.27031802120141346,0.5182250396196514,0.6804187192118226,MLI
754,Sierra Leone,129,4.374,2019,49.6275,0.09933774834437085,0.15914489311163896,0.44522968197879864,0.4896988906497623,0.5178571428571428,SLE
755,Sri Lanka,130,4.366,2019,74.66,0.10375275938189846,0.5635391923990499,0.43109540636042404,0.7448494453248811,0.7789408866995072,LKA
756,Myanmar,131,4.36,2019,62.93000000000001,0.379690949227373,0.42161520190023755,1.0,0.8320126782884311,0.7272167487684729,MMR
757,Chad,132,4.35,2019,47.5025,0.17218543046357615,0.20783847980997625,0.34982332155477036,0.2757527733755943,0.4716748768472906,TCD
